PlantaPorteria_num,ClaveTransportista_num,EmpresaTransportista_num,IdentificacionChofer_num,NumeroProveedor_num,UsuarioPermisoCirculacionIngreso_num,UsuarioEgreso_num,UsuarioPesadaEntrada_num,UsuarioControla_num,UsuarioInsAuditoria_num,UsuarioInspeccion_num,UsuarioDescarga_num,UsuarioPesadaSalida_num
1,85,80,368,64,1,1,2,19,1,8,8,4
1,89,98,831,2,1,24,2,19,1,8,8,2
1,87,139,31,8,1,24,4,3,1,19,19,2
1,144,80,727,4,1,9,2,3,9,8,8,6
1,86,34,360,20,8,34,2,26,1,5,5,2
1,13,50,450,1,33,1,2,19,1,8,8,2
1,144,80,731,4,33,44,2,19,1,8,8,2
1,86,34,285,20,42,44,2,26,1,8,8,2
1,86,34,332,20,42,24,2,23,1,19,19,2
1,63,107,758,1,1,1,2,3,1,5,5,2
1,87,139,374,8,42,44,2,26,1,19,19,2
1,86,34,406,20,1,7,2,19,1,5,5,2
1,86,34,285,20,6,7,2,3,1,5,5,2
1,63,107,758,20,6,7,2,3,1,5,5,2
1,86,34,384,20,23,24,2,17,1,19,19,2
1,63,107,614,1,1,1,2,19,1,19,19,2
1,144,80,1553,31,23,24,2,18,1,5,5,2
1,13,50,331,4,8,9,2,23,1,19,19,2
1,86,34,52,20,8,9,2,23,1,19,19,2
1,87,139,760,8,42,24,2,26,14,5,5,2
1,13,50,454,4,23,12,2,26,1,8,8,2
1,18,114,1193,19,1,9,2,19,1,14,14,2
1,144,80,1490,31,23,1,2,18,1,14,14,2
1,89,98,831,4,1,12,2,3,1,8,8,2
1,63,107,764,1,11,12,2,26,1,8,8,2
1,86,34,508,20,23,24,2,19,1,14,14,2
1,63,107,544,20,6,3,2,3,1,8,8,2
1,144,80,1525,4,6,9,2,3,1,5,5,2
1,17,99,572,4,42,24,2,26,1,8,8,2
1,144,80,1374,4,8,24,2,26,1,5,5,2
1,89,98,297,2,42,9,2,26,1,19,19,2
1,87,139,239,8,8,24,2,26,1,5,5,2
1,13,50,450,4,6,1,2,26,1,5,5,2
1,85,80,1657,64,23,24,2,19,1,14,14,2
1,87,139,1585,8,42,24,2,26,1,8,8,2
1,26,100,379,12,8,24,2,26,1,14,14,2
1,8,58,8,4,8,24,2,19,1,14,14,2
1,122,72,1314,3,1,24,13,3,1,19,19,2
1,63,107,815,1,33,24,2,19,1,19,19,2
1,9,35,606,12,8,24,2,19,1,14,14,2
1,85,80,203,64,23,24,2,19,1,14,14,2
1,122,72,1312,3,1,1,2,19,1,8,8,2
1,122,72,1785,3,6,1,2,3,1,8,8,2
1,144,80,731,4,1,9,2,3,1,5,5,2
1,86,34,332,20,1,7,2,3,1,8,8,2
1,86,34,589,20,42,44,2,26,1,19,19,2
1,18,114,1286,19,23,1,2,19,1,14,14,2
1,144,80,729,4,8,24,2,26,1,14,14,2
1,144,80,729,4,8,7,2,26,1,5,5,2
1,17,99,572,4,1,7,2,19,1,5,5,2
1,17,99,572,4,23,24,2,17,1,19,19,2
1,144,80,1503,4,23,1,2,17,1,19,19,2
1,4,67,1548,31,23,1,2,17,1,19,19,2
1,87,139,310,8,1,1,2,22,1,14,14,2
1,9,35,406,20,1,1,2,23,1,14,14,2
1,86,34,505,20,11,12,2,26,1,14,14,2
1,86,34,52,20,23,24,2,18,1,5,5,2
1,63,107,582,20,23,24,2,18,1,5,5,2
1,144,80,1553,31,1,7,2,3,1,14,14,2
1,87,139,268,8,8,24,2,23,1,5,5,2
1,63,107,730,1,6,7,2,3,1,14,14,2
1,144,80,1657,64,6,7,2,3,1,8,8,2
1,63,107,838,20,11,12,2,26,1,8,8,2
1,86,34,384,20,23,24,2,19,1,5,5,2
1,86,34,505,20,6,12,2,3,1,14,14,2
1,144,80,1657,64,11,12,2,23,1,5,5,2
1,87,139,760,8,47,1,2,23,1,8,8,2
1,63,107,614,1,1,1,2,23,1,8,8,2
1,63,107,841,20,8,9,2,3,1,14,14,2
1,86,34,589,20,23,12,2,19,1,8,8,2
1,63,107,544,1,6,9,2,3,1,8,8,2
1,63,107,581,20,11,9,2,3,1,8,8,2
1,18,114,1795,19,47,9,2,3,1,8,8,2
1,86,34,505,20,8,1,2,23,1,14,14,2
1,63,107,841,20,1,1,2,19,1,14,14,2
1,86,34,407,20,23,24,2,26,1,19,19,2
1,87,139,310,8,23,24,2,19,1,14,14,2
1,86,34,348,20,42,44,2,3,1,8,8,2
1,86,34,384,20,8,9,2,26,1,5,5,2
1,87,139,42,8,6,24,2,22,9,5,5,2
1,63,107,842,1,8,24,2,3,1,8,8,2
1,86,34,348,20,23,24,2,17,1,14,14,2
1,63,107,842,1,42,1,2,26,1,8,8,2
1,63,107,618,1,1,1,2,3,1,14,14,2
1,86,34,384,20,1,24,2,26,1,8,8,2
1,86,34,348,20,23,24,2,19,1,5,5,2
1,87,139,497,8,8,24,2,26,1,5,5,2
1,89,98,511,2,8,44,2,26,1,14,14,2
1,86,34,204,20,23,24,2,19,1,5,5,2
1,85,80,806,96,23,44,2,19,1,14,14,2
1,63,107,544,20,42,44,2,3,1,14,14,2
1,63,107,841,36,42,44,2,3,1,14,14,2
1,89,98,419,2,1,7,2,19,1,8,8,2
1,13,50,272,4,1,7,2,19,1,8,8,2
1,144,80,1470,31,23,7,2,17,1,8,8,2
1,122,72,1314,3,1,24,2,19,1,8,8,2
1,87,139,844,8,23,1,2,17,1,14,14,2
1,87,139,171,8,42,24,2,26,1,8,8,2
1,87,139,844,8,42,24,2,26,1,8,8,2
1,63,107,614,1,8,9,2,26,1,19,19,2
1,63,107,842,1,8,9,2,26,1,19,19,2
1,144,80,1571,31,8,1,2,19,1,8,8,2
1,59,54,592,1,1,24,2,3,1,19,19,2
1,86,34,348,20,23,24,2,17,1,19,19,2
1,32,3,464,25,23,44,2,19,1,14,14,8
1,13,50,454,4,23,44,10,23,1,14,14,8
1,86,34,313,20,23,44,10,23,1,14,14,8
1,122,72,1785,3,1,24,2,19,19,19,19,2
1,9,35,406,20,1,1,2,3,1,8,8,2
1,86,34,313,20,23,24,2,19,1,14,14,2
1,86,34,52,20,1,24,2,3,1,8,8,2
1,122,72,371,3,23,1,2,18,1,14,14,2
1,63,107,545,20,8,24,2,26,1,19,19,2
1,63,107,614,1,23,24,2,19,1,14,14,2
1,87,139,497,8,8,1,2,26,1,14,14,2
1,87,139,1608,8,8,1,2,26,1,14,14,2
1,144,80,729,4,23,9,2,17,1,19,19,2
1,13,50,294,4,11,24,2,26,1,5,5,2
1,86,34,332,20,23,24,2,18,1,5,5,2
1,86,34,763,20,8,9,2,23,1,19,19,2
1,86,34,319,20,6,7,2,3,1,8,8,2
1,86,34,406,20,23,24,2,26,1,14,14,2
1,63,107,614,1,23,1,2,23,1,14,14,2
1,86,34,589,20,6,12,2,3,1,14,14,2
1,63,107,810,1,8,24,2,3,14,14,14,2
1,63,107,738,1,11,12,2,3,1,8,8,2
1,144,80,729,4,11,1,2,3,1,14,14,2
1,144,80,1524,31,8,12,2,3,1,8,8,2
1,18,114,1193,19,11,12,2,3,1,8,8,2
1,86,34,319,20,42,12,2,18,1,8,8,2
1,86,34,52,20,11,12,2,18,1,8,8,2
1,63,107,837,20,33,12,2,3,1,8,8,2
1,63,107,807,20,11,12,2,18,1,8,8,2
1,144,80,1490,31,23,24,2,19,1,5,5,2
1,87,139,374,8,8,12,2,23,1,8,8,2
1,144,80,1490,31,23,12,2,19,1,8,8,2
1,86,34,52,20,11,12,2,3,1,8,8,2
1,63,107,837,20,11,12,2,3,1,8,8,2
1,86,34,360,20,8,9,2,23,1,19,19,2
1,13,50,331,63,23,34,2,19,1,5,5,2
1,144,80,293,63,1,24,2,19,1,8,8,2
1,13,50,331,63,23,1,2,17,1,19,19,2
1,13,50,293,63,8,9,2,26,1,19,19,2
1,144,80,1683,63,23,34,2,18,1,14,14,2
1,92,62,1641,6,23,1,2,17,1,8,8,7
1,8,58,153,6,6,7,2,3,1,8,8,2
1,13,50,450,6,1,1,2,3,1,8,8,2
1,63,107,618,1,23,7,2,19,1,8,8,6
1,63,107,810,1,1,1,2,3,1,19,19,2
1,28,95,588,21,42,44,2,3,1,14,14,2
1,28,95,588,21,23,1,2,17,1,14,14,2
1,28,95,135,21,23,7,2,17,1,8,8,2
1,28,95,189,21,6,7,2,3,9,8,8,2
1,18,114,1272,19,23,44,2,17,1,14,14,2
1,18,114,1263,19,42,44,2,26,1,5,5,2
1,18,114,1345,19,8,1,2,23,1,14,14,2
1,144,80,472,84,8,9,2,26,1,5,5,2
1,9,35,733,12,11,1,2,18,1,14,14,2
1,87,139,456,12,11,12,2,26,1,8,8,2
1,85,80,1584,38,8,24,2,23,1,5,5,2
1,91,4,200,37,8,44,2,23,19,19,19,2
1,121,133,1433,2,11,9,2,3,1,19,19,2
1,89,98,419,2,23,24,2,19,19,19,19,2
1,121,133,1437,2,8,9,2,23,1,19,19,2
1,89,98,511,2,23,12,2,19,1,8,8,2
1,89,98,831,2,8,12,2,19,1,14,14,2
1,18,114,1193,19,42,44,2,3,1,5,5,2
1,18,114,1346,19,6,24,4,3,1,14,14,7
1,86,34,348,20,8,24,2,26,1,19,19,2
1,86,34,653,20,23,24,2,19,1,14,14,2
1,86,34,653,20,8,34,2,26,1,5,5,2
1,63,107,618,20,1,7,2,3,1,8,8,2
1,86,34,360,20,23,24,2,23,1,19,19,2
1,63,107,842,1,1,12,2,19,1,8,8,2
1,63,107,737,1,23,1,2,19,1,19,19,2
1,86,34,285,20,1,1,2,26,1,19,19,2
1,13,50,450,4,42,9,2,26,1,19,19,2
1,9,35,406,20,23,24,2,19,1,5,5,2
1,63,107,581,20,42,9,2,26,1,5,5,2
1,63,107,544,20,1,1,2,19,1,14,14,2
1,63,107,838,20,23,1,2,17,1,8,8,2
1,13,50,57,4,23,7,2,17,1,8,8,2
1,87,139,456,8,23,7,2,17,1,19,19,2
1,63,107,838,20,8,9,2,26,1,19,19,2
1,63,107,838,20,6,9,2,3,1,8,8,2
1,63,107,841,1,8,9,2,26,1,19,19,2
1,13,50,294,4,8,1,2,26,1,14,14,2
1,13,50,450,4,1,1,2,19,1,8,8,2
1,41,1,403,34,23,1,2,23,1,14,14,2
1,86,34,319,20,1,1,2,19,1,14,14,2
1,86,34,348,20,1,1,8,19,1,8,8,4
1,93,61,1592,6,23,1,2,19,1,8,8,4
1,122,72,1314,3,8,1,2,26,14,14,14,2
1,87,139,289,8,1,24,2,3,1,5,5,2
1,86,34,508,20,1,24,2,3,1,8,8,2
1,86,34,360,20,33,34,2,19,1,14,14,2
1,13,50,380,4,42,24,2,26,1,19,19,2
1,89,98,419,2,42,24,2,26,1,19,19,2
1,144,80,727,4,42,1,2,26,1,14,14,2
1,144,80,731,4,42,1,2,26,1,14,14,2
1,63,107,841,1,1,1,2,3,1,14,14,2
1,9,35,508,20,42,44,2,26,1,19,19,2
1,144,80,1657,64,6,1,2,3,1,5,5,2
1,87,139,129,8,1,9,2,3,1,19,19,2
1,63,107,581,20,8,9,2,26,1,19,19,2
1,86,34,332,20,23,24,2,19,1,14,14,2
1,144,80,1508,31,23,24,2,19,1,14,14,2
1,63,107,815,1,1,7,2,19,1,5,5,2
1,86,34,505,20,1,1,2,19,1,14,14,2
1,63,107,841,20,6,7,2,3,1,5,5,2
1,18,114,1345,19,23,1,2,19,1,14,14,2
1,63,107,810,1,1,12,2,23,1,14,14,2
1,13,50,450,1,23,24,2,17,1,5,5,2
1,144,80,731,4,23,1,2,26,6,5,5,2
1,13,50,454,4,33,1,2,26,1,5,5,2
1,13,50,450,1,1,9,2,3,1,19,19,2
1,89,98,511,2,1,24,2,3,1,14,14,2
1,144,80,731,4,1,24,2,3,1,19,19,2
1,87,139,765,8,23,7,2,26,1,14,14,2
1,87,139,760,8,1,12,2,18,1,14,14,2
1,13,50,380,4,6,7,2,3,1,8,8,2
1,89,98,297,2,6,24,2,3,1,5,5,2
1,63,107,544,20,6,7,2,3,1,8,8,2
1,86,34,589,20,8,9,2,26,1,5,5,2
1,86,34,486,20,1,34,2,19,1,14,14,2
1,144,80,1501,4,8,24,2,3,1,5,5,2
1,85,80,175,96,1,24,2,26,1,8,8,2
1,86,34,508,20,1,1,2,3,1,14,14,2
1,86,34,407,20,23,24,2,26,1,19,19,2
1,85,80,358,2,23,24,2,19,1,8,8,2
1,86,34,384,20,42,44,2,3,1,8,8,2
1,85,80,358,2,8,44,2,19,1,14,14,2
1,28,95,202,21,1,7,2,19,1,8,8,2
1,86,34,384,20,23,24,2,19,1,14,14,2
1,86,34,348,20,1,1,2,19,1,8,8,2
1,86,34,313,20,1,1,2,19,1,8,8,2
1,86,34,407,20,1,1,2,19,1,14,14,2
1,13,50,331,4,23,34,2,17,1,14,14,2
1,86,34,360,20,8,9,2,26,1,5,5,2
1,86,34,204,20,42,44,2,26,1,8,8,2
1,87,139,1608,8,47,44,2,26,1,5,5,2
1,63,107,582,20,23,24,2,19,1,19,19,2
1,122,72,1785,3,8,24,2,26,1,14,14,2
1,59,54,592,1,8,24,2,26,1,14,14,2
1,63,107,545,20,1,1,2,19,1,14,14,2
1,9,35,338,20,1,1,2,19,1,14,14,2
1,63,107,838,20,23,1,2,23,1,19,19,2
1,86,34,505,20,1,1,2,23,1,14,14,2
1,86,34,589,20,1,1,2,23,1,14,14,2
1,144,80,31,12,11,1,2,26,1,14,14,2
1,85,80,739,57,11,1,2,26,1,14,14,2
1,8,58,153,4,11,24,2,26,1,19,19,2
1,13,50,272,1,23,1,2,23,1,14,14,2
1,122,72,1783,3,1,12,2,3,1,8,8,2
1,122,72,1785,3,1,12,2,3,1,8,8,2
1,87,139,321,8,11,24,2,26,1,5,5,2
1,86,34,508,20,6,44,2,3,1,14,14,2
1,86,34,589,20,11,12,2,23,1,5,5,2
1,86,34,573,20,8,24,2,3,1,14,14,2
1,13,50,380,4,11,9,2,3,1,5,5,2
1,63,107,758,1,33,12,2,19,1,8,8,2
1,59,54,121,8,1,12,2,19,1,8,8,2
1,86,34,319,20,11,12,2,3,1,8,8,2
1,13,50,380,4,1,24,2,26,9,8,8,2
1,144,80,1374,4,23,1,2,17,6,5,5,2
1,87,139,321,8,6,44,2,3,1,14,14,2
1,122,72,1314,3,6,44,2,3,1,19,19,2
1,144,80,31,8,23,1,2,17,1,14,14,2
1,87,139,456,8,23,1,2,19,1,14,14,2
1,87,139,402,8,1,1,2,19,1,8,8,4
1,17,99,64,4,23,44,2,19,1,14,14,8
1,86,34,589,20,23,24,2,19,1,19,19,2
1,63,107,581,20,1,1,2,3,1,14,14,2
1,86,34,313,20,42,44,2,26,1,19,19,2
1,13,50,272,6,8,24,2,26,1,14,14,2
1,86,34,508,20,23,7,2,3,1,8,8,2
1,122,72,1770,3,1,9,2,3,1,5,5,2
1,89,98,511,2,6,34,2,26,1,14,14,2
1,86,34,319,20,33,34,2,19,1,14,14,2
1,63,107,581,20,33,1,2,3,1,8,8,2
1,63,107,730,1,23,24,2,18,1,5,5,2
1,87,139,310,8,11,24,2,26,1,19,19,2
1,63,107,810,1,23,24,2,19,1,14,14,2
1,86,34,319,20,33,34,2,19,1,14,14,2
1,63,107,758,20,42,44,2,26,1,5,5,2
1,86,34,313,20,42,44,2,26,1,5,5,2
1,63,107,582,20,8,9,2,26,1,19,19,2
1,86,34,589,20,33,24,2,19,1,14,14,2
1,63,107,759,20,23,34,2,19,1,14,14,2
1,13,50,272,1,6,7,2,3,1,5,5,2
1,91,4,200,37,1,1,2,23,1,14,14,2
1,86,34,589,20,11,12,2,26,1,14,14,2
1,9,35,338,20,8,1,2,17,1,19,19,2
1,63,107,807,36,23,24,2,17,1,5,5,2
1,63,107,614,1,11,12,2,26,1,19,19,2
1,87,139,328,8,8,24,2,23,1,5,5,2
1,18,114,1259,19,23,1,2,19,1,14,14,2
1,86,34,52,20,6,7,2,3,1,8,8,2
1,86,34,360,20,23,24,2,26,1,14,14,2
1,86,34,285,20,23,12,2,26,1,14,14,2
1,86,34,486,20,1,1,2,18,1,14,14,2
1,63,107,545,20,23,24,2,23,1,19,19,2
1,85,80,358,4,1,12,2,3,1,8,8,2
1,89,98,511,4,1,1,2,3,1,14,14,2
1,63,107,581,20,6,7,2,3,1,14,14,2
1,63,107,837,20,11,12,2,3,1,8,8,2
1,86,34,486,20,1,1,2,19,1,14,14,2
1,63,107,838,20,33,1,2,19,1,14,14,2
1,122,72,1833,3,11,24,2,18,1,8,8,2
1,63,107,738,1,8,9,2,18,1,8,8,2
1,144,80,1469,4,11,24,2,18,1,5,5,2
1,87,139,844,8,1,1,2,3,1,5,5,2
1,63,107,835,1,8,1,2,26,1,14,14,2
1,86,34,407,20,1,1,2,26,9,8,8,2
1,13,50,450,4,23,24,2,19,1,5,5,2
1,63,107,759,20,11,12,2,26,1,8,8,2
1,63,107,807,20,1,12,2,19,1,8,8,2
1,63,107,841,20,6,9,2,26,1,5,5,2
1,87,139,1600,8,42,44,2,3,1,14,14,2
1,89,98,831,2,42,24,2,3,1,8,8,2
1,63,107,581,20,23,24,2,17,1,14,14,2
1,86,34,348,20,23,34,2,19,1,8,8,2
1,63,107,835,1,1,44,2,3,1,19,19,2
1,63,107,581,20,6,44,2,26,1,19,19,2
1,86,34,589,20,33,1,2,19,1,8,8,2
1,86,34,204,20,1,1,2,19,1,8,8,2
1,63,107,842,1,33,1,2,19,1,8,8,4
1,63,107,618,1,8,24,2,19,1,14,14,2
1,144,80,821,107,23,24,2,23,1,19,14,2
1,144,80,798,57,1,1,2,18,1,14,14,2
1,85,80,603,57,23,24,2,19,1,14,14,2
1,67,83,610,57,8,24,2,26,1,14,14,2
1,67,83,610,57,42,24,2,26,1,8,8,2
1,67,83,610,57,8,24,2,26,1,14,14,2
1,85,80,798,57,42,24,2,18,1,14,14,2
1,67,83,610,57,8,9,2,26,1,5,5,2
1,79,96,1443,90,23,1,2,23,1,14,14,2
1,59,54,748,18,6,9,2,3,1,5,5,2
1,59,54,398,18,8,24,2,3,1,8,8,2
1,17,99,108,33,42,44,2,3,1,8,8,2
1,85,80,806,96,11,9,2,3,1,5,5,2
1,63,107,841,1,6,7,2,3,1,8,8,2
1,87,139,765,8,11,1,2,26,1,14,14,2
1,9,35,733,12,23,24,2,23,1,19,19,2
1,86,34,384,20,11,24,2,26,1,14,14,2
1,86,34,486,20,33,34,2,19,1,14,14,2
1,17,99,572,33,42,44,2,26,1,8,8,2
1,63,107,815,1,42,44,2,26,1,19,19,2
1,13,50,450,1,1,1,2,3,1,5,5,2
1,13,50,450,1,1,9,2,3,1,19,19,2
1,86,34,338,20,8,9,2,26,1,19,19,2
1,86,34,384,20,8,44,2,26,1,19,19,2
1,86,34,504,20,23,7,2,19,1,5,5,2
1,122,72,371,3,33,34,2,3,1,5,5,2
1,63,107,545,20,8,9,2,26,1,19,19,2
1,144,80,1667,4,8,34,2,26,1,14,14,2
1,87,139,1600,8,8,7,2,26,1,5,5,2
1,18,114,1345,19,8,9,2,23,1,19,19,2
1,87,139,844,8,42,12,2,26,1,14,14,2
1,63,107,807,20,42,12,2,26,1,14,14,2
1,87,139,844,8,11,49,2,26,1,19,19,2
1,86,34,360,20,11,12,2,26,1,19,19,2
1,86,34,332,20,23,24,2,18,1,5,5,2
1,86,34,505,20,6,7,2,3,1,14,14,2
1,63,107,842,1,6,9,2,3,1,19,19,2
1,63,107,758,1,23,24,2,26,1,14,14,2
1,63,107,807,20,23,24,2,26,1,14,14,2
1,86,34,406,20,23,24,2,26,1,14,14,2
1,63,107,581,20,11,12,2,3,1,8,8,2
1,86,34,589,20,23,24,2,23,1,19,19,2
1,86,34,607,20,33,34,2,3,14,14,14,2
1,13,50,454,4,11,12,2,3,1,8,8,2
1,86,34,486,20,33,1,2,19,1,14,14,2
1,122,72,1786,3,1,1,2,3,1,14,14,2
1,86,34,332,20,8,44,2,23,1,19,19,2
1,63,107,545,20,47,49,2,23,1,19,19,2
1,63,107,838,20,8,9,2,23,1,19,19,2
1,87,139,293,8,23,12,2,26,1,14,14,2
1,9,35,406,20,1,1,2,18,1,14,14,2
1,86,34,360,20,1,44,2,3,1,8,8,2
1,63,107,815,1,23,24,2,19,1,5,5,2
1,85,80,603,57,23,24,2,19,1,5,5,2
1,86,34,285,20,8,9,2,23,1,5,5,2
1,86,34,653,20,1,1,2,19,1,14,14,2
1,87,139,129,8,1,12,2,19,1,5,5,2
1,9,35,311,12,11,12,2,3,1,5,5,2
1,86,34,332,20,11,9,2,3,1,8,8,2
1,85,80,203,64,1,12,2,19,1,8,8,2
1,86,34,486,20,23,34,2,23,1,5,5,2
1,26,100,379,12,1,34,2,3,1,14,14,2
1,86,34,348,20,1,7,2,3,1,8,8,2
1,63,107,582,20,8,24,2,17,1,5,5,2
1,87,139,129,8,1,1,2,19,1,8,8,2
1,144,80,1550,4,1,24,2,19,1,8,8,2
1,87,139,1600,8,1,44,2,26,1,8,8,2
1,63,107,841,1,6,1,2,3,1,14,14,2
1,63,107,838,20,6,1,2,3,1,14,14,2
1,73,39,543,4,1,1,2,3,1,8,8,2
1,86,34,52,20,1,1,2,3,1,8,8,2
1,86,34,508,20,23,24,2,23,1,8,8,2
1,86,34,505,20,23,12,2,23,1,8,8,2
1,86,34,313,20,11,12,2,18,1,8,8,2
1,86,34,204,20,11,12,2,18,1,8,8,2
1,63,107,807,20,23,12,2,19,1,5,5,2
1,63,107,815,1,23,34,2,19,1,14,14,2
1,89,98,419,2,11,24,2,23,1,5,5,2
1,86,34,332,20,33,34,2,3,1,8,8,2
1,86,34,406,20,1,9,2,23,1,19,19,2
1,63,107,758,1,8,24,2,23,1,5,5,2
1,86,34,505,20,23,24,2,19,1,5,5,2
1,9,35,504,20,11,12,2,3,1,8,8,2
1,86,34,505,20,8,9,2,23,1,19,19,2
1,86,34,152,20,42,44,2,3,1,8,8,2
1,87,139,268,8,42,9,2,3,1,5,5,2
1,86,34,360,20,23,24,2,17,1,8,8,2
1,13,50,450,1,6,9,2,3,1,19,19,2
1,63,107,838,20,1,1,2,3,1,19,19,2
1,86,34,360,20,8,9,2,26,1,19,19,2
1,18,114,1253,19,1,1,2,19,1,8,8,7
1,26,100,438,12,8,1,2,26,1,14,14,2
1,86,34,285,20,23,24,2,17,1,19,19,2
1,86,34,348,20,42,34,2,19,1,14,14,2
1,86,34,384,20,11,12,2,3,1,8,8,2
1,87,139,1704,8,11,9,2,3,1,19,19,2
1,86,34,406,20,11,9,2,23,1,19,19,2
1,87,139,766,8,8,9,2,23,1,19,19,2
1,89,98,419,2,1,12,2,19,1,14,14,2
1,9,35,504,20,11,24,2,26,1,8,8,2
1,63,107,842,1,11,24,2,26,1,8,8,2
1,26,100,379,12,11,1,2,26,1,14,14,2
1,9,35,573,20,8,24,2,23,1,19,19,2
1,87,139,1608,8,33,7,2,19,1,8,8,2
1,86,34,285,20,6,7,7,18,1,8,8,8
1,86,34,384,20,8,1,2,26,1,5,5,2
1,73,39,543,6,1,1,2,3,1,8,8,2
1,87,139,760,8,23,24,2,18,1,5,5,2
1,89,98,831,2,42,44,2,26,1,5,5,2
1,13,50,450,1,23,7,2,19,1,5,5,2
1,85,80,603,57,23,7,2,19,1,5,5,2
1,89,98,831,2,6,9,2,3,1,19,19,2
1,86,34,319,20,42,9,2,26,1,19,19,2
1,13,50,454,4,8,1,2,26,14,14,14,2
1,86,34,653,20,8,1,2,26,1,14,14,2
1,63,107,842,1,11,12,2,26,1,8,8,2
1,86,34,504,20,11,12,2,26,1,8,8,2
1,86,34,589,20,11,12,2,26,1,8,8,2
1,87,139,1599,8,8,24,2,23,1,14,14,2
1,63,107,841,20,8,24,2,23,1,19,19,2
1,86,34,360,20,1,1,2,3,1,14,14,2
1,122,72,1314,3,1,12,2,3,1,5,5,2
1,89,98,511,2,23,24,2,19,1,19,19,2
1,63,107,807,20,23,24,2,19,1,14,14,2
1,9,35,508,20,23,1,2,3,1,5,5,2
1,9,35,508,20,33,9,2,19,1,19,19,2
1,87,139,310,8,6,24,2,3,1,5,5,2
1,63,107,614,1,23,24,2,17,1,5,5,2
1,89,98,419,2,23,1,2,17,1,5,5,2
1,63,107,544,1,11,12,2,26,1,19,19,2
1,63,107,841,20,23,24,2,18,1,5,5,2
1,63,107,810,1,23,24,2,26,1,14,14,2
1,86,34,384,20,11,12,2,3,1,8,8,2
1,8,58,153,4,23,24,2,23,1,19,19,2
1,87,139,328,8,23,1,2,23,1,14,14,2
1,63,107,759,36,1,12,2,3,1,8,8,2
1,144,80,1883,31,1,24,2,3,1,5,5,2
1,144,80,1533,4,11,24,2,19,1,5,5,2
1,144,80,1657,64,6,7,2,3,1,14,14,2
1,13,50,454,4,23,1,2,19,1,8,8,2
1,86,34,653,20,1,1,2,23,1,8,8,2
1,86,34,204,20,11,12,2,3,1,8,8,2
1,63,107,838,20,1,34,2,19,1,14,14,2
1,122,72,1823,3,1,9,2,19,1,8,8,2
1,13,50,380,4,1,1,2,3,6,5,5,2
1,8,58,8,4,23,49,2,19,1,8,8,2
1,144,80,1596,4,6,9,2,3,1,5,5,2
1,89,98,831,2,1,9,2,3,1,8,8,2
1,89,98,831,2,1,1,2,19,1,14,14,2
1,63,107,835,1,23,24,2,17,1,14,14,2
1,86,34,589,20,23,24,2,17,1,5,5,2
1,86,34,607,20,23,24,2,17,1,5,5,2
1,86,34,332,20,42,44,2,3,1,8,8,2
1,86,34,384,20,23,24,2,19,1,14,14,2
1,85,80,203,64,6,44,2,3,1,14,14,2
1,63,107,841,36,1,1,2,19,1,14,14,2
1,8,58,153,4,42,24,2,3,1,8,8,2
1,87,139,328,8,42,24,2,3,1,8,8,2
1,122,72,1601,3,1,9,2,26,1,19,19,2
1,87,139,268,8,42,34,2,19,1,8,8,2
1,13,50,272,6,1,24,2,3,1,19,19,2
1,63,107,614,1,23,24,2,17,1,19,19,2
1,86,34,505,20,23,24,2,17,1,19,19,2
1,86,34,52,20,23,24,2,17,1,19,19,2
1,144,80,1513,31,1,1,2,3,1,14,14,2
1,86,34,589,20,23,24,2,19,1,19,19,2
1,86,34,348,20,1,1,2,19,1,8,8,2
1,86,34,338,20,42,44,2,26,1,8,8,2
1,86,34,319,20,23,24,2,23,1,19,19,2
1,144,80,601,94,42,44,2,26,1,5,5,2
1,87,139,129,8,42,44,2,26,6,5,5,2
1,86,34,285,20,42,44,2,26,1,5,5,2
1,144,80,731,4,42,44,2,26,1,5,5,2
1,144,80,731,4,1,44,2,3,1,19,19,2
1,59,54,282,1,8,44,2,26,1,19,19,2
1,86,34,360,20,8,9,2,26,1,19,19,2
1,87,139,1608,8,8,34,2,26,1,14,14,2
1,87,139,268,8,33,44,2,3,1,19,19,2
1,86,34,348,20,1,1,2,23,1,14,14,2
1,9,35,406,20,23,24,2,26,1,5,5,2
1,87,139,760,8,23,1,2,26,1,5,5,2
1,9,35,406,20,23,24,2,26,1,14,14,2
1,63,107,544,1,6,7,2,3,1,8,8,2
1,63,107,614,1,11,12,2,3,1,8,8,2
1,63,107,842,1,11,24,2,26,1,8,8,2
1,86,34,589,20,23,24,2,19,1,5,5,2
1,86,34,348,20,1,1,2,3,1,14,14,2
1,63,107,842,1,6,7,2,3,1,14,14,2
1,144,80,1533,4,8,24,2,3,1,14,14,2
1,63,107,764,1,23,24,2,19,1,14,14,2
1,86,34,505,20,23,24,2,19,1,14,14,2
1,18,114,1346,19,11,12,2,3,1,8,8,2
1,86,34,504,20,11,12,2,23,1,5,5,2
1,63,107,810,1,33,1,2,23,1,14,14,2
1,86,34,52,20,11,9,2,18,9,8,8,2
1,9,35,606,12,11,24,2,18,1,5,5,2
1,122,72,1833,3,23,1,2,23,1,14,14,2
1,63,107,807,20,23,12,2,23,1,5,5,2
1,86,34,90,20,23,34,2,23,1,5,5,2
1,26,100,462,12,8,7,2,26,1,8,8,2
